real_value,form_city_code,to_city_code
76.65888888888888,330200,310000
9.657222222222224,330200,331100
284.193888888889,330200,331000
103.53583333333337,330200,330400
358.6622222222222,330200,330100
34.556111111111115,330200,330300
27.611111111111114,330200,330500
377.1205555555555,330200,330600
163.24583333333328,330200,330900
11.94111111111111,330200,330800
129.5086111111111,330200,330700
5.631666666666666,340800,310000
38.70194444444445,340800,341500
270.36194444444453,340800,340100
1.6619444444444444,340800,330100
56.66805555555553,340800,341700
7.217777777777777,340800,340200
43.26138888888888,340800,340700
2.4594444444444448,340800,341200
1.4625,340800,341000
11.364166666666666,610900,610400
6.341944444444443,610900,611000
1.1552777777777776,610900,610300
1.2316666666666662,610900,610600
1.597777777777778,610900,610800
35.06361111111111,610900,610700
5.843055555555556,610900,610500
62.38333333333331,610900,610100
0.7475000000000002,610900,610200
1.931111111111111,410500,410200
99.99000000000001,410500,410700
0.5461111111111111,410500,410300
94.31111111111112,410500,410900
0.7538888888888888,410500,410800
67.77277777777775,410500,410100
100.73583333333335,410500,410600
50.19777777777776,520400,520200
41.19055555555558,520400,520500
272.395,520400,520100
11.025555555555554,520400,520300
5.070277777777777,520400,520600
6.767777777777777,520400,
38.23444444444445,520400,
49.57916666666665,520400,
0.24027777777777776,469021,469006
0.40944444444444444,469021,460200
0.125,469021,460400
1.4011111111111108,469021,469022
0.14916666666666667,469021,469005
42.083888888888886,469021,460100
5.171944444444446,469021,469023
10.066388888888891,469021,469002
22.18083333333334,621100,
79.71638888888893,621100,620100
0.19027777777777777,621100,620200
22.8986111111111,621100,620500
6.846666666666666,621100,620800
1.3666666666666663,621100,621000
1.032222222222222,621100,620700
3.230555555555556,621100,620600
6.710277777777778,621100,
13.836111111111114,621100,620400
1.6616666666666657,621100,620900
10.313611111111111,621100,621200
46.234999999999985,511500,511100
6.719444444444444,511500,511000
145.51388888888886,511500,510100
143.32499999999996,511500,510500
1.248888888888889,511500,511400
115.89777777777783,511500,510300
29.001666666666665,511500,500000
0.8683333333333333,420500,420300
2.3958333333333335,420500,420900
41.16944444444446,420500,
35.59972222222222,420500,420100
2.0069444444444446,420500,429021
64.76277777777779,420500,421000
36.920833333333334,420500,420800
17.66555555555556,420500,420600
0.7886111111111109,420500,421100
15.634166666666665,360900,361100
32.85833333333334,360900,360400
247.09249999999994,360900,360100
54.77916666666667,360900,360800
24.513888888888896,360900,361000
58.7525,360900,360500
4.047777777777777,360900,360200
44.61444444444445,360900,360300
20.62750000000001,360900,360700
5.828055555555554,360900,360600
71.28055555555557,610300,610400
1.6019444444444444,610300,611000
1.0347222222222228,610300,610900
1.8138888888888887,610300,610600
1.6244444444444441,610300,610800
13.297222222222228,610300,610700
7.074166666666669,610300,610500
107.48138888888887,610300,610100
1.4330555555555546,610300,610200
14.600000000000001,341800,310000
0.5888888888888889,341800,341600
1.6925,341800,341500
27.628611111111116,341800,340100
9.413333333333334,341800,340800
22.154722222222226,341800,330100
10.101111111111111,341800,341700
15.126666666666667,341800,330500
115.17166666666662,341800,340200
1.7263888888888892,341800,320500
10.368888888888888,341800,340700
2.5313888888888885,341800,341200
1.2755555555555556,341800,340500
35.236666666666665,341800,341000
31.41,341300,341600
43.19694444444444,341300,340100
143.82833333333338,341300,340600
31.88583333333334,341300,341100
0.2691666666666667,341300,340200
71.72083333333335,341300,340300
12.052777777777772,341300,341200
65.2086111111111,321300,320100
2.5297222222222224,321300,320600
6.802777777777777,321300,320400
